task,trial,subject,video_path,start_frame,end_frame,gesture,clip_path
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,854,1052,G4,/kaggle/working/clips/train_146.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1053,1149,G2,/kaggle/working/clips/train_147.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1150,1561,G3,/kaggle/working/clips/train_148.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1562,1616,G6,/kaggle/working/clips/train_149.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1617,1700,G9,/kaggle/working/clips/train_150.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1701,1772,G4,/kaggle/working/clips/train_151.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1773,1882,G2,/kaggle/working/clips/train_152.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1883,2066,G3,/kaggle/working/clips/train_153.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2067,2114,G6,/kaggle/working/clips/train_154.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2115,2164,G9,/kaggle/working/clips/train_155.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2165,2243,G4,/kaggle/working/clips/train_156.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2244,2313,G2,/kaggle/working/clips/train_157.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2314,2583,G3,/kaggle/working/clips/train_158.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2584,2691,G6,/kaggle/working/clips/train_159.npy
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2692,2770,G11,/kaggle/working/clips/train_160.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1,53,G5,/kaggle/working/clips/train_161.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,54,134,G8,/kaggle/working/clips/train_162.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,135,217,G2,/kaggle/working/clips/train_163.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,218,416,G3,/kaggle/working/clips/train_164.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,417,492,G6,/kaggle/working/clips/train_165.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,493,589,G4,/kaggle/working/clips/train_166.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,590,668,G2,/kaggle/working/clips/train_167.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,669,856,G3,/kaggle/working/clips/train_168.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,857,928,G6,/kaggle/working/clips/train_169.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,929,1176,G4,/kaggle/working/clips/train_170.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1177,1258,G2,/kaggle/working/clips/train_171.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1259,1588,G3,/kaggle/working/clips/train_172.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1589,1673,G6,/kaggle/working/clips/train_173.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1674,1762,G4,/kaggle/working/clips/train_174.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1763,1873,G2,/kaggle/working/clips/train_175.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1874,2061,G3,/kaggle/working/clips/train_176.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,2062,2145,G6,/kaggle/working/clips/train_177.npy
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,2146,2373,G11,/kaggle/working/clips/train_178.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,139,255,G1,/kaggle/working/clips/train_179.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,256,357,G5,/kaggle/working/clips/train_180.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,358,654,G8,/kaggle/working/clips/train_181.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,655,1250,G2,/kaggle/working/clips/train_182.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1251,1387,G6,/kaggle/working/clips/train_183.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1388,1620,G4,/kaggle/working/clips/train_184.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1621,2015,G2,/kaggle/working/clips/train_185.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2016,2241,G3,/kaggle/working/clips/train_186.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2242,2443,G6,/kaggle/working/clips/train_187.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2444,2604,G4,/kaggle/working/clips/train_188.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2605,2866,G2,/kaggle/working/clips/train_189.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2867,3346,G3,/kaggle/working/clips/train_190.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3347,3563,G6,/kaggle/working/clips/train_191.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3564,3675,G4,/kaggle/working/clips/train_192.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3676,3793,G2,/kaggle/working/clips/train_193.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3794,4025,G3,/kaggle/working/clips/train_194.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,4026,4169,G6,/kaggle/working/clips/train_195.npy
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,4170,4284,G11,/kaggle/working/clips/train_196.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1,30,G1,/kaggle/working/clips/train_197.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,31,164,G5,/kaggle/working/clips/train_198.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,165,358,G8,/kaggle/working/clips/train_199.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,359,508,G2,/kaggle/working/clips/train_200.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,509,876,G3,/kaggle/working/clips/train_201.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,877,1046,G6,/kaggle/working/clips/train_202.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1047,1194,G4,/kaggle/working/clips/train_203.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1195,1351,G2,/kaggle/working/clips/train_204.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1352,1621,G3,/kaggle/working/clips/train_205.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1622,1808,G6,/kaggle/working/clips/train_206.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1809,2017,G4,/kaggle/working/clips/train_207.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,2018,2129,G2,/kaggle/working/clips/train_208.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,2130,2507,G3,/kaggle/working/clips/train_209.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,2508,2642,G6,/kaggle/working/clips/train_210.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,2643,2905,G4,/kaggle/working/clips/train_211.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,3371,3508,G2,/kaggle/working/clips/train_212.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,3509,3813,G3,/kaggle/working/clips/train_213.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,3814,4026,G6,/kaggle/working/clips/train_214.npy
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,4027,4310,G11,/kaggle/working/clips/train_215.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,73,151,G1,/kaggle/working/clips/train_216.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,152,241,G5,/kaggle/working/clips/train_217.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,242,518,G8,/kaggle/working/clips/train_218.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,519,658,G2,/kaggle/working/clips/train_219.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,659,1198,G3,/kaggle/working/clips/train_220.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,1199,1364,G6,/kaggle/working/clips/train_221.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,1365,1486,G4,/kaggle/working/clips/train_222.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,1487,1695,G2,/kaggle/working/clips/train_223.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,1696,1979,G3,/kaggle/working/clips/train_224.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,1980,2188,G6,/kaggle/working/clips/train_225.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,2189,2312,G4,/kaggle/working/clips/train_226.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,2313,2523,G2,/kaggle/working/clips/train_227.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,2524,2835,G3,/kaggle/working/clips/train_228.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,2836,2977,G6,/kaggle/working/clips/train_229.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,2978,3077,G4,/kaggle/working/clips/train_230.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,3078,3234,G2,/kaggle/working/clips/train_231.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,3235,3564,G3,/kaggle/working/clips/train_232.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,3565,3658,G6,/kaggle/working/clips/train_233.npy
Suturing,Suturing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I005_capture2.avi,3659,3773,G11,/kaggle/working/clips/train_234.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,24,56,G1,/kaggle/working/clips/train_235.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,57,139,G5,/kaggle/working/clips/train_236.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,140,214,G8,/kaggle/working/clips/train_237.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,215,299,G2,/kaggle/working/clips/train_238.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,300,391,G3,/kaggle/working/clips/train_239.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,392,492,G6,/kaggle/working/clips/train_240.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,493,570,G4,/kaggle/working/clips/train_241.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,571,676,G2,/kaggle/working/clips/train_242.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,677,858,G3,/kaggle/working/clips/train_243.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,859,1056,G6,/kaggle/working/clips/train_244.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1057,1160,G4,/kaggle/working/clips/train_245.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1161,1282,G8,/kaggle/working/clips/train_246.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1283,1360,G2,/kaggle/working/clips/train_247.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1361,1491,G3,/kaggle/working/clips/train_248.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1492,1588,G6,/kaggle/working/clips/train_249.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1589,1681,G4,/kaggle/working/clips/train_250.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1682,1750,G2,/kaggle/working/clips/train_251.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,1751,2188,G3,/kaggle/working/clips/train_252.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,2189,2271,G6,/kaggle/working/clips/train_253.npy
Suturing,Suturing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C005_capture2.avi,2272,2550,G11,/kaggle/working/clips/train_254.npy
Suturing,Suturing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C004_capture2.avi,2,30,G1,/kaggle/working/clips/train_255.npy
Suturing,Suturing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C004_capture2.avi,31,141,G5,/kaggle/working/clips/train_256.npy
Suturing,Suturing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C004_capture2.avi,142,257,G8,/kaggle/working/clips/train_257.npy
Suturing,Suturing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_C004_capture2.avi,258,313,G2,/kaggle/working/clips/train_258.npy
