task,trial,subject,video_path,start_frame,end_frame,gesture
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,696,804,G4
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,805,867,G2
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,868,1121,G3
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1122,1261,G6
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1262,1435,G4
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1436,1484,G2
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1485,1668,G3
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1669,1809,G6
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1810,1902,G9
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1903,1976,G6
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,1977,2141,G4
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,2142,2188,G2
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,2189,2415,G3
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,2416,2527,G6
Suturing,Suturing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_E004_capture2.avi,2528,2926,G11
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,21,57,G1
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,58,134,G5
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,135,221,G8
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,222,294,G2
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,295,402,G3
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,403,466,G6
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,467,528,G9
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,529,621,G4
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,622,689,G2
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,690,820,G3
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,821,875,G6
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,876,930,G9
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,931,1011,G4
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1012,1115,G2
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1116,1249,G3
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1250,1336,G6
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1337,1373,G9
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1374,1433,G4
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1434,1496,G2
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1497,1625,G3
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1626,1678,G6
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1679,1714,G9
Suturing,Suturing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D005_capture2.avi,1715,1779,G11
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,118,145,G1
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,146,196,G5
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,197,350,G8
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,351,425,G2
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,426,541,G3
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,542,635,G6
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,636,853,G9
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,854,1052,G4
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1053,1149,G2
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1150,1561,G3
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1562,1616,G6
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1617,1700,G9
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1701,1772,G4
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1773,1882,G2
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,1883,2066,G3
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2067,2114,G6
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2115,2164,G9
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2165,2243,G4
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2244,2313,G2
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2314,2583,G3
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2584,2691,G6
Suturing,Suturing_D001,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_D001_capture2.avi,2692,2770,G11
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1,90,G1
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,91,245,G5
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,246,434,G8
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,435,552,G2
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,553,908,G3
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,909,1113,G6
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1114,1162,G9
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1163,1347,G4
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1348,1492,G2
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1493,1708,G3
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1709,1873,G6
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1874,1991,G4
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,1992,2090,G2
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,2091,2432,G3
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,2433,2549,G6
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,2550,2682,G4
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,2683,2807,G2
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,2808,3008,G3
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,3009,3149,G6
Suturing,Suturing_H003,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_H003_capture2.avi,3150,3320,G11
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1,53,G5
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,54,134,G8
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,135,217,G2
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,218,416,G3
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,417,492,G6
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,493,589,G4
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,590,668,G2
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,669,856,G3
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,857,928,G6
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,929,1176,G4
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1177,1258,G2
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1259,1588,G3
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1589,1673,G6
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1674,1762,G4
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1763,1873,G2
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,1874,2061,G3
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,2062,2145,G6
Suturing,Suturing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_F004_capture2.avi,2146,2373,G11
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,139,255,G1
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,256,357,G5
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,358,654,G8
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,655,1250,G2
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1251,1387,G6
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1388,1620,G4
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,1621,2015,G2
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2016,2241,G3
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2242,2443,G6
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2444,2604,G4
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2605,2866,G2
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,2867,3346,G3
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3347,3563,G6
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3564,3675,G4
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3676,3793,G2
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,3794,4025,G3
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,4026,4169,G6
Suturing,Suturing_I003,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I003_capture2.avi,4170,4284,G11
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1,406,G8
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,407,483,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,484,689,G3
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,690,937,G6
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,938,1072,G4
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1073,1109,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1110,1229,G3
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1230,1508,G6
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1509,1640,G4
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1641,1725,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1726,1992,G3
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,1993,2174,G8
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,2175,2229,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,2230,2705,G3
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,2706,2830,G6
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,2831,3053,G4
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,3054,3790,G10
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,3791,3837,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,3838,4421,G8
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,4422,4534,G2
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,4535,4820,G3
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,4821,4974,G6
Suturing,Suturing_G003,G,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_G003_capture2.avi,4975,5160,G11
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1,30,G1
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,31,164,G5
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,165,358,G8
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,359,508,G2
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,509,876,G3
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,877,1046,G6
Suturing,Suturing_I001,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Suturing/Suturing/video/Suturing_I001_capture2.avi,1047,1194,G4
